Latitude,Longitude,DateTime,N_res,E_res,C_res,TotalPoints,Minimum_Distance,Average_Distance,N,E,C,H,D,F,I
54.02555,14.777999999999999,2014-10-04 04:09:00,0.0,0.0,0.0,0,,,17961.278814312253,1322.6885730113495,46639.40819172338,18009.915094376123,4.211722575408454,49995.914214871904,68.88581714129393
54.025383,14.777682999999998,2014-10-04 04:25:00,0.0,0.0,0.0,0,,,17961.345945382083,1322.621395186086,46639.258994438045,18009.977110610034,4.211493752552432,49995.79737412903,68.88568924895752
54.02503299999999,14.778167000000002,2014-10-04 04:41:00,0.0,0.0,0.0,0,,,17961.54718541818,1322.6505663954085,46639.13596067302,18010.179949539368,4.211539288791385,49995.755669585924,68.88542160741224
53.994583,14.780732999999998,2014-10-04 05:29:00,0.0,0.0,0.0,0,,,17976.863705320204,1319.2881603090964,46621.8997793494,18025.20873470237,4.197304806337307,49985.09466796367,68.86223414811295
53.994617000000005,14.7809,2014-10-04 05:45:00,0.0,0.0,0.0,0,,,17976.855990728985,1319.3168271707632,46621.946154163204,18025.203138990266,4.197397478604082,49985.135904622264,68.86225929985414
53.994533,14.780883,2014-10-04 06:01:00,-2.551128956204558,-7.181001571660879,-6.774239064641853,18,292.8845888364739,697.0735814852092,17974.323863568236,1312.122900981179,46615.12871221759,18022.15261448304,4.175177201423911,49977.67711405094,68.86270276923696
53.9943,14.78095,2014-10-04 06:33:00,-2.657428852073251,-7.137417031055217,-6.792575486127256,18,292.90495700102457,697.0758012110724,17974.33648317252,1312.1473385432832,46614.98638601289,18022.16697981552,4.175251765754371,49977.54954393543,68.86262856971537
53.994032999999995,14.780833,2014-10-04 06:49:00,-2.7207671110926626,-7.114793050433969,-6.804097108356484,18,292.91876618451454,697.0728614482432,17974.398851633545,1312.1196585544228,46614.80166137574,18022.227167472123,4.175149563564488,49977.39895197997,68.86248784402925
53.993117000000005,14.7788,2014-10-04 07:38:00,-2.9674520765722736,-7.052434886320302,-6.853521660600957,18,292.8859264631365,697.0166150474593,17974.49412295433,1311.7705987979962,46613.89817835898,18022.296775938146,4.174020739915331,49976.58136029723,68.86203989310087
53.959217,14.718333,2014-10-04 07:53:00,-3.053512860509013,-7.030134689622836,-6.869129112832878,18,292.4455566790311,695.3659768511454,17987.691595416793,1298.6794910168458,46585.0953459018,18034.51184125081,4.129488698354523,49954.12621334675,68.83705904462742
71.4541,75.3123,2014-08-30 12:39:00,-135.30304321584154,99.33947201457782,-5.705888770762118,21,233.36391110405992,711.11534913582,6031.905453870283,3516.943399379256,58553.34017797854,6982.318689294222,30.244613511333423,58968.18142250059,83.19975340736886
71.46345,75.34705,2014-08-30 14:42:00,-247.58919478273538,232.21616619506423,-21.158014060294864,6,991.2098221225017,1007.4487629677888,5913.855113824527,3646.815161119214,58542.45063542666,6947.873280844827,31.660314789796505,58953.29905550702,83.23174168792372
71.457583,75.3796,2014-08-30 18:49:00,71.87135207029834,-58.23887483757212,29.938024167654167,27,354.9331301405914,658.2172846808617,6233.980318815138,3353.48085817697,58597.62619369181,7078.724777919667,28.277396356223296,59023.64051816162,83.1119181649608
67.734967,49.5041,2014-09-27 10:54:00,-36.44055546685429,15.099951710288567,4.033628542104797,30,498.95108902662884,756.1340717151553,9978.720432705983,3987.3340675989953,54842.635185531995,10745.868715033672,21.78084444264123,55885.493006093195,78.91391227597816
67.7351,49.5038,2014-09-27 11:09:00,-36.50991236444636,15.29779439094045,3.927703001819255,30,498.9379608785334,756.1334548705523,9978.598206074394,3987.5290331393176,54842.50591072899,10745.827559960195,21.78205158711735,55885.35823019071,78.91392819757043
67.7351,49.503766999999996,2014-09-27 11:25:00,-31.83541997420695,10.841903880664631,2.02137547028535,15,498.93657090181915,750.6937474781324,9983.269433650277,3983.07181064555,54840.58345072198,10748.512903356219,21.750748456765074,55883.98807215906,78.91084739477877
67.7351,49.503667,2014-09-27 11:40:00,-31.781592200527523,10.914522998345898,1.9233103685647046,15,498.9323588510461,750.690828651059,9983.326813913516,3983.1403934150503,54840.46979814672,10748.591613186316,21.75097466679418,55883.891680416295,78.910745791308
67.7351,49.50365,2014-09-27 11:56:00,-31.719273643428853,10.981186686827778,1.8285249231452592,15,498.9316428023959,750.6903324514295,9983.389551834847,3983.2063709191725,54840.37223753049,10748.674333936082,21.751177391606348,55883.81185180483,78.91064332533281
67.735,49.503617,2014-09-27 12:11:00,-31.658224035763794,11.034698694151714,1.7484867810783242,15,498.9306226357457,750.6903954183107,9983.499757015514,3983.251610928008,54840.26976182798,10748.793457606736,21.75118367915202,55883.73420186194,78.91050326395673
67.73468299999999,49.503183,2014-09-27 12:27:00,-31.59192143389035,11.083402303641899,1.6718698945747024,15,498.913515996289,750.6809813240804,9983.734764817787,3983.260788657588,54840.07140097336,10749.015134638537,21.750764906676153,55883.582183218576,78.91024111155363
66.591267,46.53095,2014-09-29 22:56:00,64.264745657281,-2.2194939961320213,0.4190767600268903,24,185.6857878354217,704.0797910754894,10737.323593977491,3816.4116320275716,54266.64524625227,11395.398883183556,19.56695094993266,55450.19298423997,78.14082419563113
66.59125,46.530883,2014-09-30 00:59:00,0.0,0.0,0.0,0,,,10672.917375520357,3818.5782645106465,54266.478635027124,11335.462287303395,19.686297684240532,55437.74353915149,78.20141204978495
60.861467000000005,35.70905,2014-09-30 10:44:00,14.455594322070313,-4.672048648315224,1.3706733436267846,27,197.65637964482082,832.6820002237582,14104.57181741603,3098.7563086436667,51212.07229945737,14440.956921651885,12.390952073115962,53209.187045263665,74.25242639633277
60.681833,35.565166999999995,2014-09-30 11:00:00,14.793348973616476,-4.424928540355705,1.0375371618533855,24,205.37882794168988,789.5773243156513,14174.383554434811,3090.777147303998,51114.180603115004,14507.448174042487,12.30100997932109,53133.09243071014,74.1547678081485
60.470817000000004,35.459617,2014-09-30 11:15:00,16.811187123996792,-4.421880152011631,0.006026862900771202,21,218.93242596280325,732.1265223544749,14247.055946309683,3084.429585261305,51018.94942021246,14577.115935729995,12.21577833722768,53060.58338301522,74.05432039751057
59.9906,35.027167,2014-09-30 11:56:00,18.230674371960646,-3.9636036069413976,-1.0766888522511668,18,250.3706887203719,660.1737644963266,14422.876109625386,3062.6844276950806,50830.57895166838,14744.469850667694,11.988625402801048,52925.86463855873,73.82409592884403
59.895433,35.004917,2014-09-30 12:11:00,18.16716120409483,-3.8370902906972004,-1.140741185577431,18,248.07520320114966,660.1206047662772,14461.043694143007,3059.158557446793,50807.74001408399,14781.076950057231,11.944524653504857,52914.14443362251,73.77913726270035
54.895767000000006,26.147582999999997,2014-10-01 08:10:00,14.831938636827635,-4.3168270511678495,-4.059557486557618,27,711.9235497091461,919.7601487284277,17213.48593150979,2177.6175385636366,48100.97802791052,17350.680564708273,7.209987636886627,51134.62822100182,70.1649327171464
54.841667,25.802867000000003,2014-10-01 08:25:00,14.395379841923765,-4.327685569768239,-4.206100921948,27,693.4759744620327,920.042754529246,17253.610736765764,2163.280541168239,48048.914118745444,17388.6993807943,7.146527412254644,51098.58133203124,70.10502355989237
54.795083,25.44265,2014-10-01 08:41:00,13.894437923173228,-4.3374151636603555,-4.374224353517047,27,673.9651252763095,920.346689717644,17280.888881264935,2147.1848231204954,47987.617533283934,17413.77395027468,7.082813975736375,51049.49519546697,70.05514922367695
54.744067,25.12025,2014-10-01 08:56:00,13.417470040154633,-4.34029745658942,-4.540735094151089,27,657.0576360316131,920.9480144005613,17304.96456162479,2125.753514491201,47920.04598092921,17435.04019162163,7.003167285553024,50993.24889922029,70.00678919416116
54.6547,24.8081,2014-10-01 09:12:00,12.93482323102489,-4.326200463235473,-4.724638040058451,27,642.6827656232132,922.4592493452648,17349.46127521179,2091.158370308443,47833.45270153975,17475.0321850858,6.872797725028816,50925.592261850274,69.9311958447203
54.568732999999995,24.517682999999998,2014-10-01 09:27:00,12.512177152716246,-4.305021799479103,-4.890616427311651,27,629.756862959592,924.1127424115269,17390.681686226882,2050.4481194912946,47756.829694389206,17511.1435092741,6.724412886387266,50866.048887851386,69.86337300783
54.485232999999994,24.240317,2014-10-01 09:43:00,11.838628973981248,-3.8179600865277936,-5.357963796685812,30,617.7967120775455,957.6194969945442,17432.100818549854,2007.5137645655798,47691.25748395671,17547.314622557118,6.569351061431816,50816.968532804705,69.79963128242557
54.14058299999999,18.747383,2014-10-01 15:06:00,0.0,0.0,0.0,0,,,17677.862209675,1504.216381690694,47123.41263529322,17741.743973668486,4.863605313196288,50352.611626640726,69.36887931093744
54.176017,17.95875,2014-10-01 15:52:00,0.0,0.0,0.0,0,,,17756.96959397783,1463.0802546824855,47177.523858504515,17817.142671963284,4.710228954249565,50429.84563145973,69.3103708937916
54.1947,17.696082999999998,2014-10-01 16:07:00,0.0,0.0,0.0,0,,,17781.808688433313,1462.3291064047314,47190.158491818744,17841.836414659814,4.701274810991464,50450.3933099679,69.28920477296911
54.218167,17.424767000000003,2014-10-01 16:22:00,0.0,0.0,0.0,0,,,17801.716827375927,1464.888993540505,47198.110989285495,17861.887407703456,4.70422458992956,50464.925470294584,69.27110393834673
54.28873299999999,17.176467000000002,2014-10-01 16:39:00,0.0,0.0,0.0,0,,,17779.76750996752,1461.999043766457,47230.21317339306,17839.77505218243,4.700755623166463,50487.13311643494,69.30746866536423
54.36196700000001,16.9478,2014-10-01 16:53:00,0.0,0.0,0.0,0,,,17746.128067211546,1461.8160630119983,47260.028059794415,17806.23395274681,4.709039502828861,50503.1901942096,69.3550183764821
54.4751,16.7276,2014-10-01 17:09:00,0.2935002792148301,6.56243282878339,-0.03934544759603986,12,105.75419684661571,473.49409897269896,17673.370967077142,1467.3413492530078,47307.82816485965,17734.17976606623,4.746128191721591,50522.5864109414,69.45059753451572
54.55855,16.5494,2014-10-01 17:24:00,-0.38624440075113753,5.387665208777353,0.46139933359183743,18,109.57539198919922,654.6247927822889,17615.203646849495,1467.8588313353441,47333.309691913935,17676.25551605059,4.763400052593376,50526.15377662684,69.52224588347741
54.46001700000001,16.158382999999997,2014-10-01 22:02:00,-0.6701005143196738,4.873618617827389,0.9041093730759798,18,136.82323873066898,661.1649979630193,17712.275061323813,1478.4392690486386,47208.19972867819,17773.870442879303,4.77140411217998,50443.28094149934,69.36866189943555
54.4503,16.13915,2014-10-02 01:26:00,0.0,0.0,0.0,0,,,17721.081115176425,1473.6806543869482,47197.41658724157,17782.25099816603,4.753764479784048,50436.143618157424,69.35543587356437
54.44135,16.131,2014-10-02 03:29:00,0.0,0.0,0.0,0,,,17728.32155987222,1473.740286731053,47190.08376669829,17789.471486330454,4.752023283342903,50431.828260246184,69.34482221409615
54.242917000000006,13.124432999999998,2014-10-02 09:42:00,5.749710422617836,-7.506743051977272,-7.359406613122177,24,552.049677797247,883.2132339128476,17832.199775177032,1014.2476951108176,46578.130824444146,17861.020329445386,3.255322932704667,49885.251510921495,69.01999658074203
54.24251700000001,13.125882999999998,2014-10-02 11:45:00,5.435244348940913,-9.38116324189196,-8.216752153700906,24,551.9654017269129,883.2094818884703,17832.063603780967,1012.640353796459,46577.09053725531,17860.79317542832,3.2501998552118967,49884.19885866771,69.01981238173579
54.242633,13.126183,2014-10-02 13:49:00,3.689486456000339,-16.67080905491962,-11.642014119485683,9,970.0956662292731,1028.3712900354826,17830.248420197295,1005.4080626375754,46573.7250612919,17858.572286114162,3.227363948905279,49880.26132833683,69.02081018422122
54.2396,13.12735,2014-10-02 15:55:00,0.0,0.0,0.0,0,,,17828.05063847436,1022.2657328990346,46583.97315592161,17857.335097843286,3.281763494296777,49889.38736633564,69.02635066936837
53.81685,12.630417,2014-10-02 17:58:00,-0.08958392743549283,-0.8863886301754127,1.8252281927838303,12,805.0215448707645,909.3618485896968,18048.504808169277,949.7572288183707,46397.80079525113,18073.476826670685,3.012268073480351,49793.63898370964,68.71744225665702
68.8963,49.586017,2014-08-19 02:41:00,17.22997497492001,-54.90025022407592,-4.335196466328778,12,567.7541102729798,719.8733394630716,9506.241380952028,3902.551179804646,55110.526958636394,10276.114582074264,22.319383288132535,56060.40235819315,79.43771273435982
68.897133,49.586017,2014-08-19 03:06:00,17.17352691269539,-53.91997597921697,-4.180489149831905,12,567.7204457674262,719.8711152048949,9505.74836472962,3903.4689536540373,55110.92128671018,10276.007096421294,22.32516107936062,56060.770302553516,79.43789460097366
58.5919,31.435716999999997,2014-09-30 14:38:00,0.0,0.0,0.0,0,,,15206.07995935911,2920.189121712877,49842.390620598264,15483.939170540323,10.870784826423353,52192.109317532806,72.74217310084357
58.4752,31.229367,2014-09-30 14:54:00,0.0,0.0,0.0,0,,,15262.315150481574,2898.5112841289197,49734.59713150689,15535.109636460313,10.753153156830669,52104.412320360505,72.65327199945621
53.17466700000001,11.143583,2014-10-02 10:16:00,4.9696014451597685,-8.16991093711719,-8.694945550328958,27,709.3749185120232,947.5572522476361,18425.195413018264,853.9825160655473,46008.8497782908,18444.975254677218,2.653681611995587,49568.451358368904,68.15412131813328
53.174917,11.140233,2014-10-02 10:32:00,4.883768198561675,-8.415939893393974,-8.816021704042006,27,709.5759066530537,947.5604782060535,18425.09200117401,853.4736115960086,46008.63554431006,18444.84839887325,2.652117354843832,49568.205304474846,68.1541652736841
53.16345,11.102133,2014-10-02 19:21:00,-0.23306895219545265,1.5942436916262126,2.6700538107213347,27,668.2440392306822,941.0984054179886,18426.040462198525,860.8169729583715,46010.96702327822,18446.13707461566,2.6747659142509557,49570.84888715047,68.15378550499933
53.164067,11.10005,2014-10-02 19:38:00,-0.23741991457304396,1.6620638772545848,2.6980967933663864,27,668.1066359744816,941.0820364874069,18425.82290573468,860.7065222950889,46011.19468445891,18445.91460109848,2.6744547471923674,49570.97741382752,68.15412209900049
53.21035,10.9836,2014-10-03 10:10:00,1.3374362957930026,-1.8907952727275685,-4.8329270240648095,24,429.253840241808,888.0431723643634,18409.946985761664,846.9106064825185,46021.58093076981,18429.416854418578,2.6339139729906087,49574.482518341254,68.17628692909945
53.210333,10.983467,2014-10-03 10:26:00,1.4130697909630956,-1.9302312506336272,-4.885526964396903,24,429.2452979046856,888.0428885136116,18410.033121278135,846.8606694367053,46021.50859314641,18429.50060419426,2.633746580885931,49574.44649927063,68.17616599203323
53.32745,10.723367,2014-10-03 19:17:00,1.476522853264853,-1.2343404470892263,1.156866977709549,18,231.03857966538763,686.4221764028291,18362.605955989555,823.7536688322388,46075.61916651168,18381.073624841876,2.5685888950336375,49606.718790696854,68.25132431793288
53.327783,10.72325,2014-10-03 19:32:00,1.4555380060320897,-1.2330297750977373,1.1777518995499954,18,231.01330509524598,686.4213171737567,18362.433638821498,823.7419448301702,46075.82508598912,18380.900955388337,2.568576458362788,49606.84607275956,68.25159768167251
53.32635,10.7225,2014-10-04 04:21:00,0.0,0.0,0.0,0,,,18361.568034866537,825.0089912637682,46073.8329645221,18380.093050218726,2.5726431461928123,49604.6963963835,68.25161183626724
53.326817000000005,10.723333,2014-10-04 04:37:00,0.0,0.0,0.0,0,,,18361.33956207691,825.0794523607656,46074.168971847954,18379.867970597577,2.5728945427753107,49604.92508877516,68.25199711176141
68.16413299999999,46.314867,2014-08-28 19:24:00,109.99203105311983,-160.41416598586312,9.0333522061516,30,297.7757612083973,757.8050282563496,10137.072730906853,3683.2040963136587,54488.65108304154,10785.464105303816,19.968108270480723,55545.83092200747,78.80362179316444
68.16426700000001,46.3146,2014-08-28 20:30:00,125.6783371069599,-198.47694981216674,7.590454613486232,30,297.7846449089074,757.802241537939,10152.719015302928,3645.1383535811265,54487.16992953221,10787.24881609958,19.749698853384444,55544.72453753067,78.8015191919377
68.1643,46.3146,2014-08-28 21:36:00,135.2904203272424,-229.5756784102923,5.144741245050592,30,297.7841384831667,757.801870871634,10162.312987773568,3614.040589182329,54484.709537178554,10785.81914560636,19.57699858090864,55542.03334405794,78.80247300824796
61.430817000000005,33.854983000000004,2014-09-30 10:03:00,18.540983020896125,-5.520496758279777,1.2040326148369913,18,81.4857188303427,639.4121128792301,13883.958373703768,3031.803937369934,51260.03924606996,14211.127162804181,12.31816549140915,53193.49357530508,74.5047121173826
60.844483,32.898767,2014-09-30 11:09:00,18.507007075953442,-4.339911324283947,-0.4869841228587254,18,124.73174002868268,639.6831435383176,14218.127512027108,2915.822309011188,50855.09151406747,14514.03354295385,11.589403990047503,52885.702251082635,74.07126366378493
60.107867000000006,32.232017,2014-09-30 12:17:00,18.140373375551306,-3.7767151034924957,-1.0881931314772593,18,208.77667668606236,639.9773580916712,14528.828459511304,2859.04381927851,50472.0107335755,14807.463927575858,11.132657996757779,52599.28569340672,73.64938176003588
55.444667,25.537682999999998,2014-09-30 21:41:00,13.402647975759063,16.716807056693415,-8.692276368731982,27,611.2458381822365,910.2812873230182,16867.18671276641,2209.429399989949,48259.816673729474,17011.277608600238,7.4626738767051375,51170.240093816654,70.58277086880678
55.021733,24.5155,2014-09-30 22:47:00,14.823988839252493,18.9364550793842,-9.843443092348444,27,690.2400262644031,920.0039777366727,17111.92008395073,2125.2589931357393,47930.82402647981,17243.39104548234,7.079743687553783,50938.182403819585,70.21351191596806
54.623867000000004,23.424117000000003,2014-09-30 23:54:00,14.54463343035668,18.858989580368238,-9.702744356868086,24,767.8436960695608,886.1702477555394,17335.97159244291,1921.505810944258,47702.418097577574,17442.135638604585,6.324803841225757,50791.22747081012,69.91532939465135
54.408267,22.391917000000003,2014-10-01 01:01:00,18.31667453408337,24.406697230896743,-11.85531140943184,15,721.6534185474395,923.7723834683715,17523.849069428456,1858.9316975988904,47635.68224000544,17622.17107125131,6.055296504161971,50790.738680739974,69.6987334021004
54.23675,14.2275,2014-10-01 09:51:00,7.871331170833224,-3.037938501617301,-7.2915837023717245,18,161.67220791567246,643.0255142530639,17842.538197259182,1244.2956649442958,46657.00565735075,17885.8726659465,3.989211159101147,49967.79580822544,69.02577084332731
54.105017000000004,13.772782999999999,2014-10-01 10:56:00,8.407867179983738,-3.3882776449764505,-6.868703711432792,18,159.5542111858877,648.0154616072418,17899.51525449412,1144.826497887419,46540.88482058288,17936.088594120316,3.6595686145452953,49877.42208593879,68.92416096326102
53.411567000000005,8.728333000000001,2014-10-01 20:52:00,0.10253780226258175,6.641879418960419,-0.4651894663583934,27,630.0458925317582,940.3228581175416,18316.346755953433,622.4631192491726,46018.04140954092,18326.92060383171,1.9463919200916828,49533.18235273577,68.28482704216948
53.492,8.524367,2014-10-01 21:58:00,0.29931152222108864,7.111301892163421,-0.8461158183170212,27,639.608979085097,939.1654464124405,18276.181033970148,607.9846135031676,46046.325231022456,18286.29099836013,1.9053275228737614,49544.44979770995,68.34058089898213
53.492067000000006,8.52455,2014-10-01 23:05:00,0.5587860201432081,7.709472032836976,-1.3296876814524061,27,639.5950599993694,939.1643069699562,18276.406043014525,608.598231398171,46045.87939360159,18286.536294673162,1.907225621040663,49544.12597661304,68.3401269533458
68.8911,48.30525,2014-08-28 10:09:00,-194.37885803271953,208.08837362017266,7.553740395642155,30,330.8343761608624,750.8549018846976,9407.080715558814,4113.384997959685,54955.19655618819,10267.088376481344,23.61806439887506,55906.052733668796,79.41762605733308
68.89008299999999,48.294833000000004,2014-08-28 10:25:00,-194.20048180992853,209.24107991240868,7.7117244206317626,30,331.09548442310694,750.8452482237496,9408.608438661431,4114.223583186631,54953.731903446656,10268.824102325452,23.618936368335874,55904.93179103603,79.4156017306793
68.0845,46.521467,2014-08-28 13:36:00,-176.0961260211181,207.14979257984518,-0.7107461050136776,27,354.47856975950464,709.9785693970539,9869.665076534657,4054.6791878859244,54486.56103268934,10670.084912485145,22.333955046051077,55521.491741564576,78.92000327554928
68.09061700000001,46.5014,2014-08-28 18:38:00,144.8554973844228,-184.03418056783389,11.430276421745551,15,291.37877281685627,623.5586817285603,10189.478201598176,3663.002285817749,54496.90227431856,10827.88306949934,19.772937943697627,55562.17606666767,78.76236397918609
68.09065,46.501433,2014-08-28 18:54:00,146.40193443080275,-189.23738083037924,11.16284975148919,15,291.3768126167374,623.5575595912939,10191.009935359625,3657.800730970769,54496.64251967977,10827.566194214141,19.7442939312908,55561.859540586454,78.76263227791594
68.09065,46.50145,2014-08-28 19:10:00,130.82101317231044,-180.0555892944803,10.516147949251762,21,291.37611684223185,712.1211394899713,10175.426614850776,3666.983035872284,54496.03417700379,10816.009956522259,19.817963023299914,55559.01198186262,78.77419902729925
68.0874,46.5121,2014-08-29 11:23:00,-108.64104538898371,78.55211831396245,11.043497680313871,30,376.6901907800616,754.2821063705761,9936.424476268572,3925.8136481364713,54497.78967683994,10683.8450088198,21.55863854920284,55535.15664724073,78.90829789271652
68.08671700000001,46.512966999999996,2014-08-29 11:56:00,-110.1420424955887,79.64666778647334,10.713532056804027,30,376.7279707834829,754.2843609822946,9935.128574605873,3926.921506970234,54497.416062376935,10683.04695842228,21.56671848179059,55534.63648743615,78.90903171614346
68.08631700000001,46.515033,2014-08-29 12:12:00,-110.7091179870311,79.94925446323641,10.226987741630156,30,376.81477177336353,754.2810058822835,9934.594949155853,3927.279437102812,54497.08995369151,10682.682274638873,21.569555862501627,55534.24631703961,78.90933621785638
68.084567,46.520333,2014-08-29 14:03:00,-124.4725929959173,83.45369335935263,6.515825234099347,15,377.0394483301716,671.4722966295935,9921.179973658755,3930.9127370032616,54493.65917747275,10671.545671347802,21.61417578477435,55528.73830338865,78.91993165356908
67.560833,45.118717,2014-08-29 22:20:00,9.464276252320838,-80.913553690246,12.837073112648543,27,358.9031413044407,715.7598987723395,10338.354247173753,3714.047316789791,54222.33893160874,10985.249929401198,19.760793983755597,55323.934740993085,78.54709884016349
67.56088299999999,45.1187,2014-08-30 00:28:00,11.407744066765854,-68.71594174112846,12.433866242658185,27,358.9023150673257,715.7589574786921,10340.114533316757,3726.213745771454,54222.05104477083,10991.025313467553,19.817379813626548,55324.79965569706,78.54117759934398
64.79231700000001,39.603133,2014-09-30 08:17:00,9.591268688547046,0.6466989964965665,6.323641062594277,24,305.9237874834333,724.7873259765719,11999.706062327328,3518.9159530788374,52915.79900519572,12505.027591616421,16.343784537104025,54373.31606059502,76.70383248042332
63.8896,37.9183,2014-09-30 09:32:00,13.821587903399113,-1.139674817075032,4.427400688506059,27,297.97269257438364,790.4180683787009,12589.939416931269,3426.4102284536143,52233.53073646583,13047.86808546328,15.224575398031138,53838.54190793963,75.97461222565647
61.08991700000001,33.211366999999996,2014-09-30 13:47:00,0.0,0.0,0.0,0,,,14069.163831188174,2963.7317189914024,51011.14451518223,14377.937147274266,11.895686855608654,52998.69754399419,74.2590455162695
53.488983,12.741783,2014-10-01 13:52:00,9.709348152863974,-6.412537321403003,-4.373543318378604,12,161.79733094314867,641.9814516906873,18216.842372080526,973.7172939302611,46232.88112257643,18242.847129155234,3.0596329168051413,49701.91916085345,68.46650249841137
53.43325,12.574333,2014-10-01 14:09:00,0.0,0.0,0.0,0,,,18241.954581611393,963.3354352747413,46208.59114184072,18267.37315867908,3.0229124518757695,49688.33683503835,68.4299148678258
54.006417000000006,8.81265,2014-10-02 02:03:00,1.656553865916962,10.374864103218775,-3.6099631067634226,12,931.3250152901155,1058.3505523834604,18027.973243250413,644.3551169574973,46296.329794779354,18039.48482568452,2.0469921456531677,49686.75039930743,68.71149565517133
68.9173,49.1865,2014-08-27 07:56:00,-213.0241391634687,199.48625487826936,-49.21010485832965,24,137.45500577913174,699.8929424747757,9299.76704478089,4138.22883238314,55018.761878032834,10178.929460231062,23.988202601364325,55952.43304404232,79.5183201689183
68.917167,49.187983,2014-08-27 08:27:00,-220.19130515374718,215.7886289021376,-48.80380133015841,24,137.47679181629857,699.8789664531146,9292.538096620883,4154.603449511129,55019.340576909475,10178.997696229244,24.088954348638776,55953.01449982653,79.51835926536664
68.91715,49.18645,2014-08-27 09:13:00,-242.14063340950958,271.578473365569,-55.22317592073432,33,137.47133192432256,779.5486649863309,9270.720603904454,4210.3295276388535,55012.762097498635,10182.000552296498,24.425336631462653,55947.0922286668,79.5141097272317
68.886333,49.294866999999996,2014-08-27 17:13:00,194.88342071694777,-178.3249224283685,76.23609979736767,12,832.4166803043901,933.6664491532871,9714.428817860875,3767.239119689256,55148.416943789496,10419.31945197012,21.196208725468367,56124.05998543095,79.30108549174538
68.88275,49.3049,2014-08-27 17:44:00,194.66886695464373,-179.3732590091658,76.78042168044641,12,832.1153463049392,933.5163511953784,9715.171153103895,3766.8767536050113,55149.24329951174,10419.880566059857,21.1928751282881,56124.97614716369,79.3006792417084
68.882633,49.305833,2014-08-27 18:30:00,123.88665551343027,-103.85276012182857,47.12285069359503,27,98.675416421003,713.7759840645153,9644.298630863419,3842.445589808871,55119.83783022488,10381.5646312064,21.723142278921266,56088.97758581632,79.33356239112028
68.78443299999999,49.44165,2014-08-28 02:29:00,123.41870009003772,-208.48844633067108,131.85138963894426,6,1042.1251905098807,1061.5010163656011,9681.290639879848,3750.578124474214,55194.16949847735,10382.39975735907,21.176605150825683,56162.18097036704,79.34676095115572
68.79265,49.373833000000005,2014-08-28 02:59:00,123.63432390027772,-208.36253397515662,131.86541915722037,6,1039.2667829298014,1058.6918047723902,9683.51993920273,3747.1778751570755,55186.950563215425,10383.250957238948,21.154665442651616,56155.24385939204,79.344545801909
68.79385,49.363367,2014-08-28 03:46:00,0.0,0.0,0.0,0,,,9559.928664105582,3954.999094153534,55054.241810413645,10345.736024930407,22.475169347700646,56017.88817169959,79.35715693571949
68.111817,49.295483000000004,2014-08-28 11:43:00,-179.60213704456802,201.62870245193244,8.865640452985788,27,249.29470658263025,716.1333941540908,9682.490589757206,4180.121860132675,54876.876676483625,10546.280993141416,23.350808532914343,55881.08478324565,79.12148529287789
68.090767,49.29935,2014-08-28 12:15:00,-179.50049909381414,204.53520539037814,5.02521333128712,27,248.03845508042266,716.273033380642,9691.149587137998,4183.095438913617,54869.61168971439,10555.409408040263,23.346997738315398,55875.674087668835,79.11088713824319
68.065867,49.299583,2014-08-28 13:00:00,-178.72184897168603,206.14765768226016,1.4976730113940775,27,246.7324307810413,716.4265363183144,9702.377943774005,4184.486948965314,54861.418751793884,10566.270334886067,23.32979638593449,55869.681726761024,79.09836230344277
66.9166,47.80805,2014-09-29 17:58:00,85.35889666848003,-37.26807934028892,-2.474478087810952,30,118.98457837026052,783.6478265536842,10552.886617726277,3825.325129136236,54482.97786928209,11224.817517901462,19.92511867722256,55627.25416389766,78.3585638289323
66.917917,47.8081,2014-09-29 20:02:00,83.26664597480897,-34.39591893920767,-2.975273211824168,30,118.90895038892036,783.6171624422474,10550.149764848004,3828.2859675149257,54482.69100445625,11223.254140836074,19.94409072170528,55626.65775144909,78.36008136977544
66.9171,47.808333000000005,2014-09-29 22:04:00,68.63579058089492,-7.080139455545181,0.6573069369574451,24,118.94590313433733,705.1770720547566,10535.91746122573,3855.549582780376,54486.26387824146,11219.216520552545,20.099766485269758,55629.34271357517,78.36489687850427
59.9625,33.029067,2014-09-30 16:10:00,20.784142045361644,-9.332999894345862,-4.539452326759204,18,165.05035375768105,647.7427359896851,14522.381193111456,2927.5595737104445,50512.60558128046,14814.52532400755,11.397474571321412,52640.226853478394,73.65444543552877
59.965582999999995,33.023617,2014-09-30 16:55:00,19.92409625587675,-6.988632111595339,-4.9067528700785275,18,164.87205676883897,647.8024122715268,14520.8808754299,2929.3229607626754,50512.3031867623,14813.403201387493,11.405307309050462,52639.620891855535,73.65552481750157
59.965,33.0232,2014-09-30 17:26:00,19.0838198731312,-4.863418490160809,-5.2255024132584325,18,164.94056295034582,647.8069149674963,14520.249086894519,2931.431331993055,50511.790381604405,14813.200977494758,11.413784447308414,52639.071902483185,73.65557896002336
56.338267,23.251533,2014-10-01 09:55:00,11.674955706307696,-5.411508655008969,-4.186687540974525,27,495.48742461543947,893.3801928820072,16535.454734792536,1988.0955444612396,48270.671215015784,16654.542538907503,6.855893204142732,51063.014861330244,70.96433419403805
