Latitude,Longitude,DateTime,N_res,E_res,C_res,TotalPoints,Minimum_Distance,Average_Distance,N,E,C,H,D,F,I
38.1,23.9,2015-03-07 19:27:00,2.1192933404389644,12.717097209860702,1.3368288071041186,25,180.8188305019816,1049.624327366763,26459.887524421683,1968.9570203484711,37552.27900369789,26533.044294860432,4.255701793648265,45980.170703517346,54.75639328532637
38.1,23.9,2015-03-07 19:28:00,2.193942623853558,12.75774825357657,1.3399191120738663,25,180.8188305019816,1049.624327366763,26459.96218337957,1968.9976713921872,37552.28185071491,26533.121764613843,4.255777370023535,45980.21773297031,54.75631649199246
38.1,23.9,2015-03-07 19:29:00,2.269289916688283,12.798966872113857,1.3430741742808032,25,180.8188305019816,1049.624327366763,26460.03754055421,1969.0388900107243,37552.28476021409,26533.199972824856,4.255854056309657,45980.2652396669,54.75623899222262
38.1,23.9,2015-03-07 19:30:00,2.345338382485145,12.84075639266414,1.346295704208878,25,180.8188305019816,1049.624327366763,26460.1135991147,1969.0806795312747,37552.28773389563,26533.2789229028,4.255931859147461,45980.313226965365,54.756160783774384
38.1,23.9,2015-03-07 19:31:00,2.4220910156239,12.883119967996826,1.3495854480569234,25,180.8188305019816,1049.624327366763,26460.19036206109,1969.1230431066074,37552.29077349594,26533.358618075552,4.256010784828956,45980.36169814883,54.75608186461604
38.1,23.9,2015-03-07 19:32:00,2.4995506254016875,12.926060564599837,1.3529451870521245,25,180.8188305019816,1049.624327366763,26460.267832208465,1969.1659837032103,37552.29388078709,26533.439061372726,4.256090839274347,45980.41065641519,54.7560022329434
38.1,23.9,2015-03-07 19:33:00,2.5777198186065133,12.969580949884179,1.3563767365550181,25,180.8188305019816,1049.624327366763,26460.346012169524,1969.2095040884947,37552.29705757593,26533.5202556074,4.2561720280072795,45980.460104865786,54.75592188719767
38.1,23.9,2015-03-07 19:34:00,2.656600980404188,13.013683678339387,1.3598819449291293,25,180.8188305019816,1049.624327366763,26460.42490433544,1969.25360681695,37552.300305703044,26533.602203355968,4.2562543561281,45980.51004649298,54.755840826085304
38.1,23.9,2015-03-07 19:35:00,2.736196253336792,13.058371076512849,1.3634626921453559,25,180.8188305019816,1049.624327366763,26460.504510854862,1969.2982942151234,37552.303627041416,26533.68490693611,4.256337828284879,45980.560484166315,54.75575904859939
38.1,23.9,2015-03-07 19:36:00,2.816507514207285,13.103645226671198,1.3671208880879688,25,180.8188305019816,1049.624327366763,26460.584833610817,1969.3435683652817,37552.307023494795,26533.768368382516,4.256422448641948,45980.611420617206,54.7556765540432
38.1,23.9,2015-03-07 19:37:00,2.89753634859926,13.149507948985265,1.3708584705255216,25,180.8188305019816,1049.624327366763,26460.665874195198,1969.3894310875958,37552.31049699578,26533.852589420138,4.256508220845627,45980.66285842188,54.75559334205605
38.1,23.9,2015-03-07 19:38:00,2.9792840227528967,13.195960782062162,1.3746774027060997,25,180.8188305019816,1049.624327366763,26460.747633880626,1969.4358839206727,37552.31404950347,26533.937571434693,4.256595147986822,45980.714799982496,54.75550941264159
38.1,23.9,2015-03-07 19:39:00,3.06175145248803,13.243004961628625,1.3785796705321447,25,180.8188305019816,1049.624327366763,26460.830113589396,1969.4829281002392,37552.31768300079,26534.023315440078,4.256683232560123,45980.76724750612,54.75542476619908
38.1,23.9,2015-03-07 19:40:00,3.1449391688326607,13.290641397148619,1.382567279265552,25,180.8188305019816,1049.624327366763,26460.913313859062,1969.5305645357591,37552.32139949124,26534.10982204235,4.256772476418971,45980.82020298128,54.755339403557656
38.1,23.9,2015-03-07 19:41:00,3.2288472799803953,13.33887064613563,1.3866422497088664,25,180.8188305019816,1049.624327366763,26460.99723480441,1969.578793784746,37552.32520099527,26534.197091399867,4.256862880726465,45980.87366815204,54.75525332601432
38.1,23.9,2015-03-07 19:42:00,3.313475429162985,13.387692885895845,1.39080661380317,25,180.8188305019816,1049.624327366763,26461.081876075288,1969.6276160245063,37552.32908954599,26534.28512317915,4.256954445901286,45980.92764448895,54.755166535375764
38.1,23.9,2015-03-07 19:43:00,3.3988227479847857,13.437107882412798,1.3950624095776953,25,180.8188305019816,1049.624327366763,26461.16723680995,1969.6770310210234,37552.33306718421,26534.37391650604,4.257047171558194,45980.98213315689,54.755079034004495
38.1,23.9,2015-03-07 19:44:00,3.484887804724397,13.487114956056937,1.399411675380289,25,180.8188305019816,1049.624327366763,26461.25331558332,1969.7270380946675,37552.33713595297,26534.46346991155,4.257141056442511,45981.03713497927,54.754990824869985
38.1,23.9,2015-03-07 19:45:00,3.5716685470654803,13.53771294377532,1.4038564433116532,25,180.8188305019816,1049.624327366763,26461.340110349724,1969.777636082386,37552.341297891035,26534.55378127195,4.257236098357901,45981.09265039823,54.75490191160498
38.1,23.9,2015-03-07 19:46:00,3.6591622386740417,13.58890015738726,1.408398731779795,25,180.8188305019816,1049.624327366763,26461.427618379414,1969.8288232959978,37552.345555025706,26534.644847742366,4.257332294086777,45981.14867943035,54.754812298567906
38.1,23.9,2015-03-07 19:47:00,3.747365388993766,13.64067433758174,1.4130405370844135,25,180.8188305019816,1049.624327366763,26461.51583618836,1969.8805974761922,37552.34990936466,26534.73666568335,4.257429639302523,45981.205221617674,54.754721990911676
38.1,23.9,2015-03-07 19:48:00,3.836273675585135,13.693032603182218,1.4177838239340885,25,180.8188305019816,1049.624327366763,26461.604759460544,1969.9329557417927,37552.35436288669,26534.829230579617,4.257528128472748,45981.26227597322,54.75463099465978
38.1,23.9,2015-03-07 19:49:00,3.9258818582885744,13.7459713952141,1.4226305147921894,25,180.8188305019816,1049.624327366763,26461.694382962105,1969.9858945338246,37552.3589175313,26534.922536950253,4.257627754752639,45981.31984092065,54.75453931679011
38.1,23.9,2015-03-07 19:50:00,4.016183684448133,13.799486415281308,1.4275824779405497,25,180.8188305019816,1049.624327366763,26461.784700446507,1970.0394095538918,37552.36357518717,26535.016578249586,4.257728509867524,45981.37791422767,54.75444696532756
38.1,23.9,2015-03-07 19:51:00,4.107171784391276,13.853572557730654,1.4326415141432667,25,180.8188305019816,1049.624327366763,26461.875704549984,1970.093495696341,37552.36833767904,26535.11134675786,4.257830383983611,45981.436492932204,54.754353949445814
38.1,23.9,2015-03-07 19:52:00,4.198837556323838,13.9082238350582,1.4378093417866686,25,180.8188305019816,1049.624327366763,26461.967386676388,1970.1481469736686,37552.37320675335,26535.206833460874,4.257933365565883,45981.495573261156,54.75426027957954
38.1,23.9,2015-03-07 19:53:00,4.2911710397691465,13.963433295990873,1.4430875803658,25,180.8188305019816,1049.624327366763,26462.05973687057,1970.2033564346013,37552.37818406203,26535.3030279176,4.258037441222065,45981.55515054086,54.75416596754736
38.1,23.9,2015-03-07 19:54:00,4.384160776658768,14.019192935661454,1.4484777321829516,25,180.8188305019816,1049.624327366763,26462.152743679428,1970.259116074272,37552.38327114471,26535.39991811494,4.258142595531562,45981.61521909864,54.75407102668689
38.1,23.9,2015-03-07 19:55:00,4.4777936591721055,14.075493597286671,1.453981162120143,25,180.8188305019816,1049.624327366763,26462.246393999645,1970.315416735897,37552.38846940899,26535.497490308608,4.258248810858225,45981.675772154886,54.75397547200244
38.1,23.9,2015-03-07 19:56:00,4.5720547634262765,14.13232486475922,1.459599075345446,25,180.8188305019816,1049.624327366763,26462.34067291136,1970.3722480033698,37552.39378010866,26535.595728849214,4.258356067145837,45981.736801704916,54.753879320326334
38.1,23.9,2015-03-07 19:57:00,4.666927168139824,14.189674945576918,1.4653324928130365,25,180.8188305019816,1049.624327366763,26462.43556349669,1970.4295980841873,37552.39920431982,26535.694615992637,4.258464341695215,45981.79829838999,54.75378259049461
38.1,23.9,2015-03-07 19:58:00,4.762391757438111,14.247530543558895,1.4711822244194706,25,180.8188305019816,1049.624327366763,26462.531046642518,1970.4874536821694,37552.40474291465,26535.794131693856,4.258573608921868,45981.86025135691,54.75368530353801
38.1,23.9,2015-03-07 19:59:00,4.85842700703925,14.305876720842372,1.4771488396844148,25,180.8188305019816,1049.624327366763,26462.627100826525,1970.545799859453,37552.410396532825,26535.894253383325,4.258683840093266,45981.922648105625,54.75358748288891
38.1,23.9,2015-03-07 20:00:00,4.9550087531624065,14.364696748718252,1.483232635833676,25,180.8188305019816,1049.624327366763,26462.72370188603,1970.6046198873287,37552.41616555029,26535.994955725364,4.258795003044847,45981.98547432423,54.753489154604736
